"","id","submitdate","lastpage","startlanguage","seed","token","startdate","datestamp","ipaddr","refurl","transdisciplinaryExp.rate.","age","academicAge","familiarWithSI.response.","projectReference","projectReferenceNo","contribToSI.rate.","motivation.pheno.","motivation.prob.","motivation.welfare.","benefitForNonAcademy","impulseForNonAcad.soc.","impulseForNonAcad.econ.","impulseForNonAcad.ecol.","impulseForNonAcad.health.","impulseForNonAcad.tech.","impulseForNonAcad.other.","groupsInvolved.res.","groupsInvolved.busi.","groupsInvolved.civsoc.","groupsInvolved.policy.","groupsInvolved.citiz.","groupsInvolved.media.","groupsInvolved.welfare.","natureOfInvolvement.res.","natureOfInvolvement.busi.","natureOfInvolvement.civsoc.","natureOfInvolvement.policy.","natureOfInvolvement.citiz.","natureOfInvolvement.media.","natureOfInvolvement.welfare.","targetGroupsGoals.socneeds.","targetGroupsGoals.socgroups.","targetGroupsGoals.improve.","targetGroupsGoals.empower.","targetGroupsGoals.diversity.","concepts.pub.","concepts.data.","concepts.code.","concepts.infra.","concepts.review.","concepts2","concepts3","impactTargetGroup.pub.","impactTargetGroup.busi.","impactTargetGroup.socgr.","impactTargetGroup.welfare.","impactTargetGroup.civsoc.","impactTargetGroup.policy.","impactTargetGroup.acad.","kindOfChange.pub.","kindOfChange.busi.","kindOfChange.socgr.","kindOfChange.welfare.","kindOfChange.civsoc.","kindOfChange.policy.","kindOfChange.acad.","kindOfChangeOther","adoptByPolicy.rate.","adoptByPolicyHow.SQ001.","adoptByPolicyHow.SQ002.","adoptByPolicyHow.SQ003.","adoptByPolicyHow.other.","Impactstatements.capab.","Impactstatements.emanc.","Impactstatements.understanding.","Impactstatements.mitig.","Impactstatements.unknown.","Impactstatements.unaddressed.","dissChannels.peer.","dissChannels.mono.","dissChannels.conf.","dissChannels.policy.","dissChannels.trad.","dissChannels.prof.","dissChannels.web.","dissChannels.socmed.","dissChannels.platf.","dissChannels.consult.","dissChannels.events.","dissChannels.public.","scalabilityRating.up.","scalabilityRating.out.","scalabilityRating.deep.","interestInSummary","SIthroughSNSF","resultsHighlight","feedback","thankYou"
"309",357,"2021-10-14 15:26:06",9,"en",513629959,"l8NVaiBaJghgj0b","2021-10-14 15:12:48","2021-10-14 15:26:06","2a02:1205:c6bf:bc30:8549:8022:f572:2cf5","",1,"60ies","e",1,"Y",NA,NA,8,8,0,0,"","","","","","",2,0,0,0,0,0,0,"colla","","","","","","",NA,NA,NA,NA,NA,1,1,0,0,0,"N","N",0,0,0,0,0,0,5,"","","","","","","und","",0,"","","","",0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,"","","",NA
"310",358,"2021-10-14 15:39:13",9,"en",1110639029,"tZpPt7KjxEzMnDH","2021-10-14 15:29:59","2021-10-14 15:39:13","131.152.213.39","",7,"40ies","e",0,"Y",NA,NA,8,8,9,2,"","","","Y","","",1,1,0,0,0,0,1,"colla","contr","","","","","contr",0,0,0,0,1,1,1,0,0,0,"N","N",8,1,0,0,0,0,10,"und","","","","","","und","",2,"","","","",0,0,7,7,0,0,1,0,1,0,1,1,1,1,0,0,0,0,8,0,0,1,"","","",NA
"311",359,"2021-10-14 16:00:31",9,"en",261782319,"85qNMg7VVyOz13v","2021-10-14 15:39:19","2021-10-14 16:00:31","31.24.12.212","",8,"50ies","d",8,"Y",NA,8,9,8,9,1,"Y","","","","","",2,NA,1,1,1,1,0,"cocr","","contr","contr","cons","contr","",0,0,0,0,1,1,0,0,0,0,"Y","Y",9,2,8,8,8,9,9,"und","","und","","","awar","und","",5,"","Y","","",7,7,8,7,9,10,1,1,1,NA,1,1,1,1,1,1,1,1,8,7,8,0,"","","",NA
"312",360,"2021-10-14 16:39:31",9,"en",26918682,"u20rlgK9cwzQHRz","2021-10-14 16:22:11","2021-10-14 16:39:31","129.194.151.52","",10,"50ies","e",8,"Y",NA,10,10,10,5,2,"","","Y","","Y","curiosity-based knowledge",2,1,0,0,0,1,0,"contr","contr","","","","cons","",0,0,1,1,1,1,1,1,1,0,"N","N",10,10,0,10,0,10,10,"awar","awar","","awar","","awar","awar","",99,"","","","",99,99,99,99,10,10,1,0,0,0,1,1,1,1,1,1,1,1,98,98,98,0,"Science should be exclusively curiosity-based and not aimed at fulfilling any specific ideology.","","",NA
"313",361,"2021-10-14 17:00:30",9,"en",2005774480,"43TR4gcYZnMqDnh","2021-10-14 16:49:38","2021-10-14 17:00:30","213.55.220.133","",7,"50ies","e",7,"Y",NA,3,10,10,5,1,"","","","","","Second language teaching - translation",1,0,0,1,0,0,0,"contr","","","cons","","","",0,0,1,0,0,1,0,0,0,1,"N","Y",8,2,0,8,0,4,8,"und","","","und","","und","und","",3,"","","","Improving the quality of the teaching of Italian and French as second languages by the fundamental contribution to specific differences",2,0,0,0,0,8,1,1,1,0,0,0,1,1,0,0,0,0,99,99,99,0,"","","",NA
"314",362,"2021-10-14 17:09:27",9,"en",754791890,"s5BA7DsRNBVa35J","2021-10-14 16:51:16","2021-10-14 17:09:27","213.55.244.174","",2,"60ies","e",0,"Y",NA,NA,4,4,1,1,"","","","","","an intellectual problem",1,0,0,0,0,1,0,"contr","","","","","cons","",0,0,0,NA,1,1,1,0,NA,1,"Y","N",4,0,4,4,0,0,8,"und","","","und","","","und","",0,"","","","",0,3,4,0,0,6,1,1,1,0,1,1,1,0,1,0,0,0,1,99,99,1,"","","",NA
"315",363,"2021-10-14 17:26:36",9,"en",1469408982,"PGz0ptsMWYzzYaF","2021-10-14 17:05:51","2021-10-14 17:26:36","130.92.54.114","",NA,"50ies","e",2,"Y",NA,NA,7,8,1,1,"","","Y","","Y","",0,0,0,2,0,0,0,"","","","cocr","","","",0,0,0,0,0,1,1,0,0,0,"N","N",2,1,2,2,2,7,6,"","","","","","und","und","",2,"","","","",1,0,0,0,1,7,1,0,0,0,0,0,1,0,1,1,0,0,7,7,0,0,"","","This questionnaire was very difficult to fill. Our goal was to improve past climate data - of course this is of societal relevance, but only though other projects that then do research with the improved data. In a strict sense, I could probably have answered ""No"" to each individual question. Out of my many SNF-projects, you chose the most technical one.",NA
"316",364,"2021-10-14 17:26:10",9,"en",1025473209,"fcrX4EUR4XOoghT","2021-10-14 17:14:54","2021-10-14 17:26:10","51.154.43.116","",2,"70p","e",0,"Y",NA,NA,10,10,0,0,"","","","","","",1,0,0,0,0,0,0,"cons","","","","","","",NA,NA,NA,NA,NA,1,0,1,0,NA,"N","N",0,0,0,0,0,0,10,"","","","","","","","",NA,"","","","",0,0,0,0,5,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","",NA
"317",365,"2021-10-14 17:26:22",9,"en",493199529,"3tfJO2CQzr571ho","2021-10-14 17:18:13","2021-10-14 17:26:22","129.194.154.179","",8,"60ies","e",5,"Y",NA,6,8,7,5,1,"","","","Y","Y","",2,2,0,NA,0,0,0,"cocr","cocr","","","","","",0,0,1,0,1,1,1,1,0,1,"N","N",3,5,3,2,0,0,8,"und","und","und","","","","beh","",99,"","","","",8,7,2,2,4,7,1,0,1,0,0,NA,1,0,0,1,0,0,7,2,5,1,"","","",NA
"318",366,"2021-10-14 17:31:44",9,"en",1094719142,"dKQUEsz7fMPZqz5","2021-10-14 17:26:23","2021-10-14 17:31:44","130.60.152.249","",7,"40ies","e",2,"Y",NA,NA,8,6,7,0,"","","","","Y","",2,0,0,0,0,1,0,"colla","","","","","cons","",NA,NA,NA,NA,NA,1,1,0,0,0,"N","N",4,4,0,0,0,0,8,"awar","awar","","","","","und","",2,"","","","",3,3,0,0,0,7,1,0,1,0,1,0,1,1,0,0,0,1,8,4,4,1,"","","",NA
"319",367,"2021-10-14 17:57:33",9,"en",739059237,"RFVyC4zsnzBWIoK","2021-10-14 17:51:35","2021-10-14 17:57:33","195.176.107.24","",10,"60ies","e",10,"Y",NA,10,10,5,10,2,"Y","","","","","",2,0,0,0,2,0,NA,"colla","","","","colla","","",1,0,1,1,0,0,0,0,0,1,"N","N",0,0,0,8,0,8,0,"","","","","","und","","",0,"","","","",8,5,9,5,5,5,1,1,1,0,0,0,0,0,0,0,0,0,10,0,10,0,"","","",NA
"320",368,"2021-10-14 18:37:47",9,"en",536330173,"yUzxBq2GaqIXtoW","2021-10-14 18:27:56","2021-10-14 18:37:47","155.105.18.96","",6,"60ies","e",1,"Y",NA,NA,8,8,7,1,"","","","Y","","",1,0,0,0,0,0,0,"colla","","","","","","",1,1,1,0,0,1,1,0,0,0,"N","Y",4,0,4,4,0,0,4,"und","","beh","att","","","awar","",4,"Y","","","",5,1,4,0,8,8,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,8,8,4,0,"","","",NA
"321",369,"2021-10-14 19:04:49",9,"en",72189403,"jqv2SaXWBRBEPB3","2021-10-14 18:58:00","2021-10-14 19:04:49","2a02:c7f:e920:5800:2100:e6a6:fbe5:2bdf","",7,"50ies","e",9,"Y",NA,6,10,5,6,1,"Y","","","","","",2,0,1,1,0,1,0,"colla","","contr","cons","","cons","",0,1,1,0,1,1,1,1,1,1,"N","Y",3,1,6,3,3,7,9,"awar","","awar","other","awar","und","und","",0,"","","","",3,1,5,2,3,7,1,1,1,0,0,0,1,0,0,0,1,1,5,5,5,1,"","","",NA
"322",371,"2021-10-14 21:53:02",9,"en",65617962,"sSFzztiuvEweGsV","2021-10-14 21:48:42","2021-10-14 21:53:02","2a02:120b:c3e7:7ed0:70c2:fd00:f1c:cef9","",2,"40ies","e",0,"Y",NA,NA,10,2,2,0,"","","Y","Y","","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,1,0,0,0,"N","N",0,0,0,0,0,0,10,"","","","","","","und","",99,"","","","",99,99,99,99,99,4,1,0,1,0,0,0,1,1,1,0,0,1,NA,NA,NA,1,"","","",NA
"323",372,"2021-10-15 09:46:26",9,"en",993706645,"BnvQGHSFjUOyaJr","2021-10-15 09:38:33","2021-10-15 09:46:26","129.194.131.36","",7,"50ies","e",0,"Y",NA,NA,4,4,10,2,"","","","Y","","",1,0,0,0,0,0,0,"colla","","","","","","",0,0,1,0,0,1,1,0,0,1,"N","Y",5,0,0,0,0,0,10,"awar","","","","","","awar","",0,"","","","",99,99,99,99,10,10,1,0,1,0,0,1,1,0,0,0,0,0,7,99,99,1,"","-","-",NA
"324",373,"2021-10-15 10:05:05",9,"en",380865421,"alQJ2Psv1IvYe4X","2021-10-15 09:55:41","2021-10-15 10:05:05","151.42.144.195","",10,"40ies","e",0,"Y",NA,NA,10,8,6,2,"Y","Y","Y","","","",2,2,2,2,2,2,0,"colla","cons","cons","cons","cons","cons","",1,1,1,1,1,1,0,0,0,1,"Y","Y",2,2,4,0,4,4,0,"","","att","","beh","beh","","",8,"","","","changed attitude: increased scrutiny, critical response awareness ",8,6,10,6,7,6,1,1,1,1,1,0,1,1,1,1,1,1,10,10,7,1,"","","",NA
"325",374,"2021-10-15 10:12:25",9,"en",2089071218,"X5s7ESVJmT5IhKp","2021-10-15 10:03:42","2021-10-15 10:12:25","129.194.153.120","",1,"60ies","e",0,"Y",NA,NA,0,0,2,0,"","","","Y","","",1,1,0,0,0,0,0,"colla","colla","","","","","",NA,NA,NA,NA,NA,1,1,1,0,0,"N","N",0,0,0,0,0,0,0,"","","","","","","","",0,"","","","",99,99,99,99,99,99,1,0,1,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,"","","",NA
"326",375,"2021-10-15 10:46:34",9,"en",1288692145,"ySBi8Urx6l9zKtv","2021-10-15 10:32:22","2021-10-15 10:46:34","194.230.242.148","",9,"50ies","e",3,"Y",NA,NA,8,7,5,1,"","","","Y","","",0,0,0,0,0,0,0,"","","","","","","",0,0,1,0,0,1,1,1,0,0,"","N",2,0,1,0,0,1,9,"","","","","","","und","",99,"","","","",99,99,99,99,99,8,1,0,0,0,1,0,1,1,1,0,0,0,NA,NA,NA,1,"","","",NA
"327",376,"2021-10-15 12:04:04",9,"en",2054574971,"3NXpz0JNFxuxIHc","2021-10-15 11:28:53","2021-10-15 12:04:04","178.197.233.154","",6,"60ies","e",7,"Y",NA,6,9,9,5,1,"","","Y","Y","","",2,2,0,0,1,1,0,"contr","contr","","","cons","","",1,0,1,0,NA,1,0,0,0,1,"N","Y",6,6,2,0,0,6,9,"und","","","","","und","und","",6,"Y","","","",8,3,3,3,3,8,1,0,1,0,0,1,0,0,0,0,1,0,7,8,7,1,"Organise multilateral meetings where social representatives and scientists from various domain can share informally on a given topic.
The topic should ideally be somewhat eccentric to the specialty of the participants, so that no one tends to impose his or her expert legitimity and inhibits the other participants.
The discussion should be open in the sense of free thinking and follow the ""chartam rule"".","Browse for instance through ""https://wp.unil.ch/wkdialogue""
","In the world of health everybody listen to the expert stakeholders (inc. insurances) but nobody asks the patient.
See for instance the integrative health initiative (""https://www.santeintegra.ch"") that promotes the notion that the integrator is the patient, not the health system. ",NA
"328",377,"2021-10-15 12:01:35",9,"en",1679558156,"tBAESmrY626REQ9","2021-10-15 11:54:23","2021-10-15 12:01:35","128.178.187.75","",3,"60ies","e",1,"Y",NA,NA,10,3,3,1,"","","","Y","","",1,0,0,0,0,0,0,"colla","","","","","","",0,0,0,0,0,1,1,1,0,1,"N","N",0,0,0,0,0,0,2,"","","","","","","","",0,"","","","",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,"","Not at this time","Not at this time",NA
"329",378,"2021-10-15 12:09:57",9,"en",1681164768,"E9uXoS7BTjdBYUt","2021-10-15 12:03:14","2021-10-15 12:09:57","2a02:120b:2c7a:a9b0:7cef:b619:2bcd:d1c9","",7,"60ies","e",1,"Y",NA,NA,10,2,4,1,"","Y","","","","",1,0,0,1,0,0,0,"cons","","","cons","","","",0,0,1,1,1,1,1,0,0,0,"Y","N",10,4,2,6,5,5,10,"awar","","","awar","","awar","und","",4,"","Y","","",NA,NA,5,NA,4,0,1,1,1,NA,NA,1,1,1,NA,NA,1,1,5,99,5,1,"","","",NA
"330",379,"2021-10-15 14:49:04",9,"en",547526577,"QsG2b7DeWTauDH0","2021-10-15 14:35:21","2021-10-15 14:49:04","2a02:120b:2c71:8100:fc03:17cf:9e65:ac44","",7,"60ies","e",2,"Y",NA,NA,9,9,2,1,"","","Y","","","",2,0,0,2,0,0,0,"cocr","","","contr","","","",0,0,0,0,1,1,1,1,0,1,"N","Y",3,2,0,1,2,8,8,"awar","","","","","awar","awar","",6,"Y","","","",4,2,0,0,2,6,1,1,1,0,0,1,1,0,0,1,1,1,7,7,2,1,"","","",NA
"331",380,"2021-10-15 16:13:12",9,"en",2082516926,"zfe4eaQUXVT129U","2021-10-15 15:46:41","2021-10-15 16:13:12","195.176.16.133","",6,"50ies","d",5,"Y",NA,8,10,6,8,1,"Y","","","","","educational problem",1,0,0,1,1,0,2,"colla","","","cons","cons","","cocr",0,1,1,1,0,1,0,0,0,0,"N","Y",5,0,2,8,0,7,9,"und","","","beh","","awar","beh","",3,"Y","","","",3,99,9,2,6,7,1,0,1,0,0,1,1,0,0,0,0,0,7,5,98,1,"Social innovation is very important and should be further funded through SNSF, even if they sometimes only have indirect or long-term effects that are difficult to measure (e.g. educational innovation). ","","",NA
"332",381,"2021-10-15 16:39:56",9,"en",1095090009,"UuwBcW9K21MwHmA","2021-10-15 16:22:59","2021-10-15 16:39:56","213.55.220.90","",7,"50ies","e",4,"Y",NA,NA,9,8,3,0,"","Y","","","Y","",2,0,0,0,0,0,1,"colla","","","","","","contr",NA,NA,NA,NA,NA,1,1,1,1,1,"N","N",1,3,3,1,4,0,9,"","awar","beh","","other","","und","The project goals provided new technical methodologies, which should impact further research developments in academia; regarding business, it is the awareness that some good enough performance could be achieved, allowing for some applications. 

The specific topic ultimately was exploited to design assistive technologies for tetraplegic persons, with an impact on how to think their access to internet and other communication tools from a human-computer-interaction design perspective.",0,"","","","",8,99,99,99,99,8,1,0,1,0,1,0,1,0,1,1,0,1,8,99,99,1,"","","",NA
"333",382,"2021-10-15 21:26:42",9,"en",1464757803,"M2V6UaiLhnw13Qh","2021-10-15 20:20:23","2021-10-15 21:26:42","51.154.16.139","",10,"50ies","e",10,"Y",NA,4,0,6,7,2,"Y","","","","Y","",0,0,0,0,0,0,2,"","","","","","","contr",1,NA,1,0,0,1,0,1,1,0,"N","N",5,NA,5,0,NA,0,4,"beh","","beh","","","","beh","",0,"","","","",3,3,3,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,3,3,3,1,"","","",NA
"334",384,"2021-10-16 08:57:06",9,"en",827356687,"AZKqJL74iXbU3v9","2021-10-16 08:52:30","2021-10-16 08:57:06","178.197.231.71","",1,"50ies","e",0,"Y",NA,NA,0,0,0,0,"","","","","","improve research environment",1,0,0,0,0,0,0,"cons","","","","","","",NA,NA,NA,NA,NA,1,0,0,0,0,"N","N",0,0,0,0,0,0,9,"","","","","","","und","",0,"","","","",99,99,99,99,99,99,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,"","","",NA
"335",385,"2021-10-16 11:12:27",9,"en",897926224,"Ht20m9Om1v9XFBG","2021-10-16 10:52:54","2021-10-16 11:12:27","195.176.113.99","",5,"60ies","e",3,"Y",NA,NA,9,9,10,2,"Y","","","Y","","",2,2,0,0,0,0,0,"contr","","","","","","",1,0,1,0,0,1,1,1,0,1,"N","N",6,6,0,0,0,0,8,"awar","att","","","","","und","",0,"","","","",0,99,99,99,99,3,1,1,1,0,0,1,1,0,1,0,0,1,8,8,99,1,"","","",NA
"336",386,"2021-10-16 17:43:17",9,"en",2099702713,"MaODDzRlklVb8PV","2021-10-16 17:32:23","2021-10-16 17:43:17","212.195.44.214","",8,"50ies","d",6,"Y",NA,6,9,7,7,1,"","","Y","Y","","",2,0,0,0,1,1,1,"colla","","","","contr","cons","contr",1,1,1,1,1,1,1,0,0,0,"","",7,0,6,8,0,3,10,"und","","beh","beh","","awar","und","",5,"Y","","","",7,4,8,0,7,8,1,1,1,0,1,1,1,1,1,1,1,1,7,1,7,1,"I think that a SNSF section specialized in interdisciplinary project is valuable. ","","",NA
"337",387,"2021-10-16 20:32:40",8,"en",1682588041,"P6YWKSQ4t3QobwR","2021-10-16 20:11:25","2021-10-16 20:33:56","178.197.233.211","",10,"60ies","e",10,"Y",NA,9,9,8,10,2,"","","","","","Urban design and planning strategy",2,1,2,2,2,1,1,"cocr","contr","cocr","colla","cocr","cons","contr",0,0,1,1,1,1,0,1,1,1,"Y","Y",10,8,9,9,9,10,9,"und","und","und","beh","beh","beh","und","",8,"Y","Y","","",10,10,9,8,10,10,1,1,1,1,1,1,1,1,1,1,1,1,10,9,10,0,"","","",NA
"338",388,"2021-10-17 01:24:07",9,"en",1326026806,"xfKPfMw6rdIxayJ","2021-10-17 01:11:18","2021-10-17 01:24:07","2001:171b:227a:df80:c584:b443:4189:3854","",7,"60ies","e",4,"Y",NA,NA,9,1,0,1,"Y","","","","","",2,0,0,1,1,1,0,"colla","","","cons","contr","cons","",0,0,0,0,1,1,1,0,0,0,"N","N",3,0,0,0,0,4,7,"und","","","","","att","und","",4,"","","","administratively",4,1,10,3,3,7,1,NA,1,1,1,0,0,0,0,1,0,1,99,9,8,0,"","","Some answers could not be changed! They were fixed!",NA
"339",389,"2021-10-17 15:18:20",9,"en",511681634,"JrKLliij9g64k68","2021-10-17 15:10:16","2021-10-17 15:18:20","84.115.217.202","https://deref-gmx.net/",10,"50ies","e",2,"Y",NA,NA,10,10,10,2,"","","","Y","","",2,1,0,0,0,1,1,"cocr","cons","","","","cons","cons",0,0,1,0,1,1,0,0,0,1,"N","N",8,5,5,2,2,2,10,"other","att","awar","","","","und","",99,"","","","",10,99,3,3,99,99,1,0,1,0,0,0,1,1,0,1,0,0,10,98,99,0,"","","",NA
"340",390,"2021-10-17 17:51:17",9,"en",1836669642,"E8Iyj6pIT6JOna5","2021-10-17 17:41:43","2021-10-17 17:51:17","2a04:ee41:3:90cb:601a:f7eb:a947:ecf8","",8,"60ies","e",4,"Y",NA,NA,10,10,0,0,"","","","","","",1,0,0,0,0,0,0,"cons","","","","","","",NA,NA,NA,NA,NA,1,1,1,1,1,"N","N",0,0,0,0,0,0,10,"","","","","","","und","",0,"","","","",0,0,0,0,0,5,1,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,"","","I run many projects, you chose a particular one that has no direct social impact",NA
"341",391,"2021-10-17 23:16:15",9,"en",2037406737,"h4vQbnq9k9zsoMG","2021-10-17 23:09:00","2021-10-17 23:16:15","89.206.64.1","",4,"50ies","e",3,"Y",NA,NA,4,3,8,1,"Y","","","Y","","",2,1,1,1,1,0,0,"cocr","cons","contr","cons","contr","","",1,1,1,1,0,0,0,0,0,0,"N","Y",7,2,7,7,2,8,6,"awar","","att","att","","beh","und","",2,"","","","",4,3,4,3,7,7,1,1,1,0,0,1,0,0,0,0,0,0,99,7,99,0,"","","",NA
"342",392,"2021-10-18 05:49:53",9,"en",445463278,"7YPuDxCtNv1DqXm","2021-10-18 05:42:55","2021-10-18 05:49:53","2a02:120b:2c2a:1700:21b2:7b52:e567:97f1","",3,"40ies","e",3,"Y",NA,NA,10,4,2,0,"","","","","","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,0,0,0,0,"N","N",3,0,0,0,0,3,10,"other","","","","","","","always working towards improved weather forecasts",99,"","","","",99,99,99,99,99,99,1,0,1,0,1,0,0,0,0,0,1,0,NA,NA,NA,0,"","","",NA
"343",393,"2021-10-18 10:43:13",9,"en",1019673150,"4QIZLrTssZN9bKH","2021-10-18 10:33:14","2021-10-18 10:43:13","129.194.179.242","",1,"50ies","e",0,"Y",NA,NA,10,10,7,1,"Y","","","Y","","",0,0,0,0,0,0,0,"","","","","","","",0,0,0,0,0,1,0,0,0,0,"N","N",0,0,0,0,0,0,0,"","","","","","","","",0,"","","","",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,"","","",NA
"344",394,"2021-10-18 11:01:53",9,"en",563607310,"dradHUfuBK2znwo","2021-10-18 10:51:28","2021-10-18 11:01:53","188.61.137.93","",7,"70p","e",7,"Y",NA,8,7,7,10,2,"","","","Y","","",1,1,1,2,1,1,1,"colla","cons","cons","contr","cons","cons","cons",1,0,1,0,1,1,1,0,1,0,"N","Y",8,2,NA,NA,NA,NA,NA,"awar","","","","","","","",8,"","Y","","",2,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,0,0,0,1,0,9,99,2,1,"","","",NA
"345",395,"2021-10-18 11:46:05",9,"en",1247563969,"I16LmjB2GJKTk4k","2021-10-18 11:35:11","2021-10-18 11:46:05","85.7.109.219","",8,"60ies","e",4,"Y",NA,NA,9,2,2,0,"Y","","","","","",2,0,0,0,0,0,0,"cocr","","","","","","",NA,NA,NA,NA,NA,1,0,0,0,0,"Y","N",7,1,3,3,1,2,10,"und","","und","und","","","und","",2,"","","","",2,0,9,0,3,7,1,1,0,0,1,1,1,0,0,0,0,0,NA,NA,NA,1,"","","",NA
"346",396,"2021-10-18 16:10:20",9,"en",360345881,"nZDjslz8Afav5ZL","2021-10-18 15:13:59","2021-10-18 16:10:20","195.176.96.221","",7,"60ies","e",1,"Y",NA,NA,5,9,9,2,"","","","Y","","",1,0,0,0,1,2,1,"cocr","","","","cons","colla","cons",0,0,1,0,0,1,0,0,0,0,"N","N",6,1,0,6,0,1,9,"und","","","awar","","","und","",0,"","","","",1,99,99,99,2,6,1,0,1,0,0,1,1,0,0,1,0,0,7,7,99,0,"","","",NA
"347",397,"2021-10-18 16:13:43",9,"en",1048490638,"Oa45Lqd9vPELqDo","2021-10-18 16:08:51","2021-10-18 16:13:43","62.202.181.47","",5,"40ies","e",0,"Y",NA,NA,10,0,5,1,"","","","Y","","",1,0,0,0,0,0,0,"contr","","","","","","",0,0,1,0,0,1,1,0,0,0,"N","N",0,0,0,0,0,0,7,"","","","","","","und","",0,"","","","",99,99,99,99,99,99,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,0,"","","",NA
"348",398,"2021-10-18 22:20:40",9,"en",1422392929,"deet1P6AxHvKzoa","2021-10-18 22:13:31","2021-10-18 22:20:40","2001:67c:10ec:578f:8000::2ee","",9,"60ies","e",3,"Y",NA,NA,6,10,10,2,"","","Y","Y","","",2,0,0,0,0,0,0,"cocr","","","","","","",0,0,1,0,0,1,1,1,0,0,"N","N",0,0,0,0,0,0,8,"","","","","","","und","",0,"","","","",0,0,0,0,0,8,1,0,1,0,1,0,1,0,0,0,0,0,NA,NA,NA,1,"","","",NA
"349",399,"2021-10-19 16:40:12",9,"en",261779298,"Zk6bSSd0KBvTlXl","2021-10-19 16:31:03","2021-10-19 16:40:12","128.179.149.4","",3,"60ies","e",5,"Y",NA,5,10,8,5,1,"Y","Y","","","","",1,0,0,0,0,2,NA,"cons","","","","","cocr","",0,0,1,0,1,1,1,1,0,0,"N","N",5,0,0,0,0,2,10,"awar","","","","","","awar","",99,"","","","",99,99,8,99,8,6,1,1,1,0,0,1,1,0,0,0,0,0,98,98,98,1,"","","",NA
"350",400,"2021-10-19 20:22:17",9,"en",426478370,"b4sAamAfiKxjatz","2021-10-19 19:59:17","2021-10-19 20:22:17","2a02:1206:4589:eff0:69eb:6275:461d:2682","",3,"50ies","e",1,"Y",NA,NA,10,2,2,1,"","","","","","",0,0,0,0,0,1,0,"","","","","","cons","",0,0,0,0,1,1,1,1,1,0,"Y","N",0,0,0,0,0,0,0,"","","","","","","","",0,"","","","",0,0,3,0,6,6,1,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,0,"","The research deals with evolutionary aspects of sexual reproduction, focussing on simultaneously hermaphroditic organisms. This research provides a narrative that exposes the very restricted view that most humans have of sexuality. While evolution has led to the emergence of two fundamental sexual strategies, namely making many small germ cells (the male sexual strategy) or making fewer large germ cells (the female sexual strategy), these do not always map onto (lifelong) male and female individuals. Instead, these fundamental strategies can be expressed by the same individual, either sequentially (in sex changing organisms) or at the same time (in simultaneous hermaphrodites). Our research has documented extensive quantitative variation in the amounts allocated to the male and female side of a simultaneous hermaphrodite, and identified important predictors of this variation.","It is fundamental research that has provided the basis for human development and advancement. Moreover, it is fundamental research that has identified most of the serious problems that humanity is currently facing.",NA
"351",401,"2021-10-20 01:45:40",9,"en",1773455258,"d4BtzyXQM1m2C0Q","2021-10-20 01:19:13","2021-10-20 01:45:40","47.229.59.68","",7,"60ies","e",8,"Y",NA,5,8,8,8,2,"","","","","Y","",2,0,0,0,0,1,0,"colla","","","","","cons","",0,0,1,1,0,1,1,1,1,0,"N","N",7,4,0,5,0,1,9,"und","awar","","und","","","und","",1,"","","","",99,99,99,99,99,8,1,0,1,0,1,0,1,0,0,0,0,1,8,99,3,0,"","Results were presented at a booth during a scientific event organized by the University of Zurich for the general public.","",NA
"352",402,"2021-10-20 09:29:18",9,"en",1603045903,"4BSQkNsOXoLnI3a","2021-10-20 09:11:32","2021-10-20 09:29:18","87.102.226.132","",2,"40ies","e",2,"Y",NA,NA,10,0,0,0,"","","","","","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,1,1,0,1,"N","N",1,0,0,3,0,0,0,"","","","und","","","","",0,"","","","",99,99,99,99,10,9,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,"","","",NA
