Funding;Funding_Submitted;Funding_SuccessRate;FundingInstrumentGaLevel1;FundingInstrumentReporting;Grants;Grants_Submitted;Grants_SuccessRate;MainDisciplineLevel1;MainDisciplineLevel2;Year
932032.000000;932032.000000;1.000000;Careers;MD-PhD fellowships;5;5;1.000000;Biology and Medicine;Experimental Medicine;2018
1903600.000000;4863333.000000;0.391400;Careers;Fellowships;23;55;0.418200;Biology and Medicine;Basic Medical Sciences;2020
0.000000;3599579.000000;0.000000;Careers;Ambizione;0;4;0.000000;Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention);2017
0.000000;628876.000000;0.000000;Science communication;Agora;0;5;0.000000;Humanities and Social Sciences;Psychology, educational studies;2012
1461654.000000;4311329.000000;0.339000;Careers;Doc.CH (until 2020);7;20;0.350000;Humanities and Social Sciences;Psychology, educational studies;2016
83480.000000;83480.000000;1.000000;Careers;International short research visits;9;10;0.900000;Biology and Medicine;General Biology;2014
691647.000000;1042192.000000;0.663600;Science communication;Publication grants;46;49;0.938800;Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture;2014
0.000000;153852.000000;0.000000;Careers;Marie Heim-Voegtlin grants;0;1;0.000000;Biology and Medicine;Social Medicine;2009
0.000000;597240.000000;0.000000;Programmes;Promotion of Young Scientists (PROMYS) Gesuch;0;1;0.000000;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2016
129904.000000;1962424.000000;0.066200;Programmes;Bridge - Proof of Concept;1;16;0.062500;Biology and Medicine;Clinical Medicine;2017
0.000000;304800.000000;0.000000;Careers;Ambizione;0;1;0.000000;Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture;2008
0.000000;85000.000000;0.000000;Infrastructure;Research Infrastructure;0;1;0.000000;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2008
0.000000;0.000000;;Careers;International short research visits;0;1;0.000000;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2018
23380.000000;42430.000000;0.551000;Careers;International short research visits;3;5;0.600000;Humanities and Social Sciences;Ethnology, social and human geography;2016
0.000000;7228235.000000;0.000000;Careers;EURYI (European Young Investigators);0;4;0.000000;Biology and Medicine;Basic Biological Research;2006
2004545.630000;11307775.830000;0.177300;Programmes;Sinergia;1;5;0.064400;Humanities and Social Sciences;Linguistics and literature, philosophy;2020
310000.000000;310000.000000;1.000000;Infrastructure;R'EQUIP;1;1;1.000000;Biology and Medicine;General Biology;2018
922068.000000;966264.000000;0.954300;Careers;Assistant Professor (AP) Energy Grants;1;1;1.000000;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2017
540000.000000;540000.000000;1.000000;Careers;MD-PhD fellowships;3;3;1.000000;Biology and Medicine;Experimental Medicine;2010
0.000000;422500.000000;0.000000;Infrastructure;Biolink funds;0;1;0.000000;Biology and Medicine;Experimental Medicine;2018
0.000000;5006574.000000;0.000000;Programmes;Bridge - Discovery;0;5;0.000000;Biology and Medicine;General Biology;2017
200000.000000;200000.000000;1.000000;Infrastructure;R'EQUIP;1;1;1.000000;Humanities and Social Sciences;Economics, law;2014
0.000000;940014.000000;0.000000;Programmes;Special Call on Coronaviruses;0;3;0.000000;Mathematics, Natural- and Engineering Sciences;Physics;2020
473317.000000;1597093.000000;0.296400;Careers;Marie Heim-Voegtlin grants;3;8;0.375000;Biology and Medicine;Clinical Medicine;2012
2787955.000000;9226577.000000;0.302200;Infrastructure;R'EQUIP;9;24;0.375000;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2019
344168.000000;538282.000000;0.639400;Science communication;Agora;2;3;0.666700;Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture;2017
247440.000000;996884.000000;0.248200;Programmes;Bilateral programmes;1;4;0.250000;Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention);2017
187566.000000;510785.000000;0.367200;Project funding;Spark;2;6;0.333300;Biology and Medicine;Social Medicine;2019
1905803.000000;7239624.000000;0.263200;Careers;Ambizione;3;13;0.230800;Mathematics, Natural- and Engineering Sciences;Astronomy, Astrophysics and Space Sciences;2017
0.000000;495050.000000;0.000000;Programmes;Bilateral programmes;0;2;0.000000;Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture;2016
4239310.000000;4239310.000000;1.000000;Infrastructure;Research Infrastructure;2;2;1.000000;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2018
384099.000000;657656.000000;0.584000;Careers;Marie Heim-Voegtlin grants;3;3;1.000000;Mathematics, Natural- and Engineering Sciences;Astronomy, Astrophysics and Space Sciences;2006
69810.000000;73710.000000;0.947100;Careers;International short research visits;9;10;0.900000;Biology and Medicine;Basic Medical Sciences;2016
130953.000000;232054.000000;0.564300;Science communication;Scientific Conferences;23;23;1.000000;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2014
0.000000;330800.000000;0.000000;Programmes;Bridge - Discovery;0;1;0.000000;Humanities and Social Sciences;Economics, law;2019
426895.000000;1221818.000000;0.349400;Careers;Marie Heim-Voegtlin grants;3;6;0.500000;Biology and Medicine;Basic Medical Sciences;2008
8891638.000000;22420729.000000;0.396600;Project funding;Project funding (Div. I-III);45;76;0.592100;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2010
1301899.000000;4795757.000000;0.271500;Programmes;NRP 72 Antimicrobial Resistance;3;13;0.230800;Biology and Medicine;Clinical Medicine;2016
220652.000000;576988.000000;0.382400;Careers;Marie Heim-Voegtlin grants;1;3;0.333300;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2009
25390.000000;25390.000000;1.000000;Science communication;International Exploratory Workshops;2;2;1.000000;Mathematics, Natural- and Engineering Sciences;Astronomy, Astrophysics and Space Sciences;2014
13720.000000;13720.000000;1.000000;Science communication;International Exploratory Workshops;1;1;1.000000;Mathematics, Natural- and Engineering Sciences;Mathematics;2007
3585851.000000;15761648.000000;0.227500;Careers;Ambizione;6;27;0.222200;Biology and Medicine;Basic Medical Sciences;2015
0.000000;202400.000000;0.000000;Careers;Fellowships;0;4;0.000000;Biology and Medicine;Social Medicine;2020
76500.000000;81000.000000;0.944400;Careers;Fellowships;1;1;1.000000;Biology and Medicine;Social Medicine;2018
0.000000;284477.000000;0.000000;Infrastructure;Research Infrastructure;0;1;0.000000;Mathematics, Natural- and Engineering Sciences;Physics;2009
8337347.000000;28157767.000000;0.296100;Programmes;NRP 73 Sustainable Economy;12;47;0.255300;Humanities and Social Sciences;Economics, law;2017
1854276.000000;4052119.000000;0.457600;Careers;Marie Heim-Voegtlin grants;10;20;0.500000;Biology and Medicine;Basic Biological Research;2008
428877.000000;596331.000000;0.719200;Science communication;Publication grants;28;31;0.903200;Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture;2010
1076796.000000;3146737.000000;0.342200;Careers;Ambizione;3;8;0.375000;Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history;2014
540000.000000;540000.000000;1.000000;Careers;MD-PhD fellowships;3;3;1.000000;Biology and Medicine;Experimental Medicine;2017
566390.000000;890269.000000;0.636200;Science communication;Publication grants;35;41;0.853700;Humanities and Social Sciences;Linguistics and literature, philosophy;2010
459000.000000;2299216.000000;0.199600;Programmes;Bilateral programmes;2;10;0.200000;Biology and Medicine;Basic Medical Sciences;2013
878018.000000;1846253.000000;0.475600;Programmes;ERA-NET;5;8;0.625000;Mathematics, Natural- and Engineering Sciences;Chemistry;2006
1219096.000000;1198431.000000;1.017200;Careers;SNSF Professorships;2;2;1.000000;Humanities and Social Sciences;Economics, law;2019
30560.000000;32430.000000;0.942300;Careers;International short research visits;4;5;0.800000;Mathematics, Natural- and Engineering Sciences;Mathematics;2007
0.000000;567162.000000;0.000000;Careers;Ambizione Energy;0;1;0.000000;Biology and Medicine;Basic Biological Research;2016
192520.000000;1075567.000000;0.179000;Science communication;Agora;1;7;0.142900;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2018
46290.000000;55130.000000;0.839700;Science communication;International Exploratory Workshops;3;4;0.750000;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2015
28874911.000000;53029157.000000;0.544500;Project funding;Project funding (Div. I-III);84;124;0.677400;Biology and Medicine;Basic Medical Sciences;2008
22000.000000;43240.000000;0.508800;Science communication;Scientific Conferences;3;3;1.000000;Biology and Medicine;Basic Medical Sciences;2017
540000.000000;3281854.000000;0.164500;Programmes;Research partnership North/South;1;6;0.166700;Biology and Medicine;Clinical Medicine;2008
180000.000000;180000.000000;1.000000;Careers;MD-PhD fellowships;1;1;1.000000;Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention);2017
69170.000000;97061.000000;0.712600;Science communication;Scientific Conferences;7;7;1.000000;Humanities and Social Sciences;Ethnology, social and human geography;2015
883620.000000;4733623.000000;0.186700;Careers;Ambizione;2;10;0.200000;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2016
1439029.000000;2463010.000000;0.584300;Infrastructure;R'EQUIP;6;7;0.857100;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2016
725526.000000;715011.000000;1.014700;Careers;SNSF Professorships;1;1;1.000000;Biology and Medicine;Experimental Medicine;2020
0.000000;181401.000000;0.000000;Science communication;Agora;0;1;0.000000;Humanities and Social Sciences;Psychology, educational studies;2014
0.000000;25800.000000;0.000000;Science communication;International Exploratory Workshops;0;2;0.000000;Biology and Medicine;Clinical Medicine;2010
134000.000000;193500.000000;0.692500;Science communication;Scientific Conferences;3;4;0.750000;Mathematics, Natural- and Engineering Sciences;Mathematics;2014
2900000.000000;3616232.000000;0.801900;Programmes;Sinergia;2;2;1.000000;Mathematics, Natural- and Engineering Sciences;Astronomy, Astrophysics and Space Sciences;2012
50000.000000;50000.000000;1.000000;Careers;DORE junior researchers;2;2;1.000000;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2007
32355335.000000;59746770.000000;0.541500;Project funding;Project funding (Div. I-III);98;128;0.765600;Biology and Medicine;Basic Biological Research;2007
0.000000;619560.000000;0.000000;Programmes;Bridge - Proof of Concept;0;5;0.000000;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2019
1523635.000000;4996918.000000;0.304900;Careers;Ambizione;4;13;0.307700;Mathematics, Natural- and Engineering Sciences;Mathematics;2015
647400.000000;1033415.000000;0.626500;Science communication;Publication grants;43;53;0.811300;Humanities and Social Sciences;Linguistics and literature, philosophy;2009
14360.000000;19864.000000;0.722900;Science communication;Publication grants;2;2;1.000000;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2005
0.000000;32410.000000;0.000000;Science communication;International Exploratory Workshops;0;3;0.000000;Biology and Medicine;Clinical Medicine;2016
247593.000000;499391.000000;0.495800;Science communication;Agora;3;5;0.600000;Biology and Medicine;Basic Biological Research;2018
94590.000000;123805.000000;0.764000;Careers;International short research visits;12;15;0.800000;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2011
15650.000000;43590.000000;0.359000;Science communication;International Exploratory Workshops;2;4;0.500000;Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture;2016
1051967.000000;3561817.000000;0.295300;Infrastructure;R'EQUIP;4;9;0.444400;Biology and Medicine;Basic Medical Sciences;2018
3238034.000000;4923763.000000;0.657600;Programmes;Sinergia;2;3;0.666700;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2014
0.000000;199820.000000;0.000000;Science communication;Agora;0;1;0.000000;Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention);2016
8000.000000;20000.000000;0.400000;Science communication;Scientific Conferences;1;2;0.500000;Mathematics, Natural- and Engineering Sciences;Astronomy, Astrophysics and Space Sciences;2009
0.000000;610154.000000;0.000000;Programmes;NRP 77 Digital Transformation;0;1;0.000000;Mathematics, Natural- and Engineering Sciences;Physics;2019
892781.000000;12387662.000000;0.072100;Careers;Ambizione;1;16;0.062500;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2019
269378.000000;375557.000000;0.717300;Science communication;Publication grants;13;15;0.866700;Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture;2015
1753633.000000;8428778.000000;0.208100;Careers;Ambizione;3;16;0.187500;Biology and Medicine;General Biology;2010
0.000000;1599550.000000;0.000000;Careers;SNSF Professorships;0;1;0.000000;Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention);2015
14233338.000000;23247573.000000;0.612300;Project funding;Project funding (Div. I-III);66;82;0.804900;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2008
